"_5_digit_ntd_id","max_agency","max_reporter_type","max_organization_type","report_year","max_city","max_state","max_agency_voms","mode","max_mode_name","type_of_service","max_mode_voms","max_primary_uza_code","max_primary_uza_name","max_primary_uza_area_sq_miles","max_primary_uza_population","max_service_area_sq_miles","max_service_area_population","questionable_record","max_time_period","min_time_service_begins","max_time_service_ends","sum_actual_vehicles_passenger_car_miles","sum_actual_vehicles_passenger_car_revenue_miles","sum_actual_vehicles_passenger_deadhead_miles","sum_scheduled_vehicles_passenger_car_revenue_miles","sum_actual_vehicles_passenger_car_hours","sum_actual_vehicles_passenger_car_revenue_hours","sum_actual_vehicles_passenger_car_deadhead_hours","sum_charter_service_hours","sum_school_bus_hours","sum_trains_in_operation","sum_train_miles","sum_train_revenue_miles","sum_train_deadhead_miles","sum_train_hours","sum_train_revenue_hours","sum_train_deadhead_hours","sum_unlinked_passenger_trips_upt","sum_ada_upt","sum_sponsored_service_upt","sum_passenger_miles","sum_directional_route_miles","sum_days_of_service_operated","sum_days_not_operated_strikes","sum_days_not_operated_emergencies"
"30073","Virginia Railway Express","Full Reporter","Independent Public Agency or Authority of Transit Service","2023","Alexandria","VA","99","CR","Commuter Rail","PT","99","92242","Washington--Arlington, DC--VA--MD","1294.51","5174759","730","2415555","","Annual Total",,,"2511061","2413451","97610","2483286","86397","78877","7520",,,"0","387183","372045","15138","13225","12005","1220","1466250",,,"45696464","177.22","0","0","0"
"30074","Harford County Maryland, dba: Harford Transit LINK","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2023","Bel Air","MD","25","DR","Demand Response","DO","13","06290","Bel Air--Aberdeen, MD","107.2","214647","527","262977","","Annual Total",,,"0","344449","0","0","0","22370","0",,,"0","0","0",,"0","0",,"43403",,"0","0","0",,,
"30074","Harford County Maryland, dba: Harford Transit LINK","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2023","Bel Air","MD","25","MB","Bus","DO","12","06290","Bel Air--Aberdeen, MD","107.2","214647","527","262977","","Annual Total",,,"0","671809","0","0","0","35856","0",,,"0","0","0",,"0","0",,"276110",,,"0","0",,,
"30075","Delaware Transit Corporation","Full Reporter","Independent Public Agency or Authority of Transit Service","2023","Dover","DE","498","DR","Demand Response","DO","252","69076","Philadelphia, PA--NJ--DE--MD","1898.19","5696125","1948","1018396","","Annual Total",,,"7914898","6603457","1311441","0","424375","360775","63600","0","0","0","0","0",,"0","0",,"728644","465531","0","9271607","0",,,
"30075","Delaware Transit Corporation","Full Reporter","Independent Public Agency or Authority of Transit Service","2023","Dover","DE","498","DR","Demand Response","PT","34","69076","Philadelphia, PA--NJ--DE--MD","1898.19","5696125","1948","1018396","","Annual Total",,,"859151","649312","209839","0","46183","35090","11093","0","0","0","0","0",,"0","0",,"82431","52665","0","1217190","0",,,
"30075","Delaware Transit Corporation","Full Reporter","Independent Public Agency or Authority of Transit Service","2023","Dover","DE","498","MB","Bus","DO","154","69076","Philadelphia, PA--NJ--DE--MD","1898.19","5696125","1948","1018396","","Annual Total",,,"8060792","7270018","790774","7280987","483300","448342","34958","0","0","0","0","0",,"0","0",,"6232312",,,"34123145","0",,,
"30075","Delaware Transit Corporation","Full Reporter","Independent Public Agency or Authority of Transit Service","2023","Dover","DE","498","MB","Bus","PT","58","69076","Philadelphia, PA--NJ--DE--MD","1898.19","5696125","1948","1018396","","Annual Total",,,"1735310","1594079","141231","2163022","104341","97790","6551","0","0","0","0","0",,"0","0",,"586099",,,"5285606","0",,,
"30076","Williamsburg Area Transit Authority","Full Reporter","Independent Public Agency or Authority of Transit Service","2023","Williamsburg","VA","19","DR","Demand Response","DO","7","95411","Williamsburg, VA","69.87","89585","65","81100","","Annual Total",,,"183222","159808","23414","0","17228","14058","3170","0","0","0","0","0",,"0","0",,"16137","16137","0","122093","0",,,
"30076","Williamsburg Area Transit Authority","Full Reporter","Independent Public Agency or Authority of Transit Service","2023","Williamsburg","VA","19","MB","Bus","DO","12","95411","Williamsburg, VA","69.87","89585","65","81100","Y","Annual Total",,,"846978","814402","32576","977403","43284","41553","1731","0","0","0","0","0",,"0","0",,"724681",,,"3375049","0",,,
"30077","Borough of Pottstown, dba: Pottstown Area Rapid Transit","Full Reporter","City, County or Local Government Unit or Department of Transportation","2023","Pottstown","PA","6","DR","Demand Response","PT","1","69076","Philadelphia, PA--NJ--DE--MD","1898.19","5696125","34","54000","","Annual Total",,,"26275","23007","3268","0","3068","2436","632","0","0","0","0","0",,"0","0",,"4370","4370","0","14404","0",,,
"30077","Borough of Pottstown, dba: Pottstown Area Rapid Transit","Full Reporter","City, County or Local Government Unit or Department of Transportation","2023","Pottstown","PA","6","MB","Bus","PT","5","69076","Philadelphia, PA--NJ--DE--MD","1898.19","5696125","34","54000","","Annual Total",,,"292708","287452","5256","287768","24492","22086","2406","0","0","0","0","0",,"0","0",,"133826",,,"226329","0",,,
"30078","Southwestern Pennsylvania Commission, dba: CommuteInfo","Full Reporter","MPO, COG or Other Planning Agency","2023","Pittsburgh","PA","14","VP","Vanpool","PT","14","69697","Pittsburgh, PA","906.64","1745039","833","1614197","","Annual Total",,,"197070","197070","0","0","4436","4436","0",,,"0","0","0",,"0","0",,"22169",,,"758063","0",,,
"30079","City of Fredericksburg, dba: Fredericksburg Regional Transit","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2023","Fredericksburg","VA","20","MB","Bus","DO","20","31600","Fredericksburg, VA","89.62","167679","242","113716","","Annual Total",,,"0","548622","0","0","0","37811","0",,,"0","0","0",,"0","0",,"288349",,,"0","0",,,
"30080","Arlington County, Virginia, dba: Arlington Transit","Full Reporter","City, County or Local Government Unit or Department of Transportation","2023","Arlington","VA","77","DR","Demand Response","PT","12","92242","Washington--Arlington, DC--VA--MD","1294.51","5174759","26","234200","","Annual Total",,,"235733","176694","59039","0","24990","21594","3396","0","0","0","0","0",,"0","0",,"25700","25700","0","206888","0",,,
"30080","Arlington County, Virginia, dba: Arlington Transit","Full Reporter","City, County or Local Government Unit or Department of Transportation","2023","Arlington","VA","77","DR","Demand Response","TX","15","92242","Washington--Arlington, DC--VA--MD","1294.51","5174759","26","234200","","Annual Total",,,"0","127667","0","0","0","7684","0",,,"0","0","0",,"0","0",,"22232","22232","0","116177","0","0","0","0"
"30080","Arlington County, Virginia, dba: Arlington Transit","Full Reporter","City, County or Local Government Unit or Department of Transportation","2023","Arlington","VA","77","MB","Bus","PT","50","92242","Washington--Arlington, DC--VA--MD","1294.51","5174759","26","234200","","Annual Total",,,"2080607","1872570","208037","1937527","201106","184287","16819","0","0","0","0","0",,"0","0",,"2049102",,,"4950881","0",,,
"30081","Loudoun County, dba: Loudoun County Transit","Full Reporter","City, County or Local Government Unit or Department of Transportation","2023","Leesburg","VA","73","CB","Commuter Bus","PT","27","92242","Washington--Arlington, DC--VA--MD","1294.51","5174759","520","373694","","Annual Total",,,"933738","451647","482091","466839","26836","15355","11481",,,"0","0","0",,"0","0",,"163343",,,"5821706","0",,,
"30081","Loudoun County, dba: Loudoun County Transit","Full Reporter","City, County or Local Government Unit or Department of Transportation","2023","Leesburg","VA","73","DR","Demand Response","PT","7","92242","Washington--Arlington, DC--VA--MD","1294.51","5174759","520","373694","","Annual Total",,,"154257","126284","27973","0","12632","11897","735",,,"0","0","0",,"0","0",,"14974","14974",,"79755","0",,,
"30081","Loudoun County, dba: Loudoun County Transit","Full Reporter","City, County or Local Government Unit or Department of Transportation","2023","Leesburg","VA","73","MB","Bus","PT","39","92242","Washington--Arlington, DC--VA--MD","1294.51","5174759","520","373694","","Annual Total",,,"1754799","1512911","241888","1524373","89156","80994","8162",,,"0","0","0",,"0","0",,"348502",,,"1895925","0",,,
"30083","Transportation District Commission of Hampton Roads, dba: Hampton Roads Transit","Full Reporter","Independent Public Agency or Authority of Transit Service","2023","Hampton","VA","349","DR","Demand Response","PT","65","90892","Virginia Beach--Norfolk, VA","481.67","1451578","438","1150833","Y","Annual Total",,,"3380794","2940605","440189","0","199005","156660","42345","0","0","0","0","0",,"0","0",,"262434","262434","0","2507843","0",,,
"30083","Transportation District Commission of Hampton Roads, dba: Hampton Roads Transit","Full Reporter","Independent Public Agency or Authority of Transit Service","2023","Hampton","VA","349","DR","Demand Response","TN","32","90892","Virginia Beach--Norfolk, VA","481.67","1451578","438","1150833","Y","Annual Total",,,"0","636536","0","0","0","25431","0",,,"0","0","0",,"0","0",,"84087","84087","0","787780","0","0","0","0"
"30083","Transportation District Commission of Hampton Roads, dba: Hampton Roads Transit","Full Reporter","Independent Public Agency or Authority of Transit Service","2023","Hampton","VA","349","DR","Demand Response","TX","2","90892","Virginia Beach--Norfolk, VA","481.67","1451578","438","1150833","Y","Annual Total",,,"0","146232","0","0","0","3891","0",,,"0","0","0",,"0","0",,"11373","11373","0","161593","0","0","0","0"
"30083","Transportation District Commission of Hampton Roads, dba: Hampton Roads Transit","Full Reporter","Independent Public Agency or Authority of Transit Service","2023","Hampton","VA","349","FB","Ferryboat","PT","3","90892","Virginia Beach--Norfolk, VA","481.67","1451578","438","1150833","Y","Annual Total",,,"18556","18556","0","18622","6471","6471","0","0",,"0","0","0",,"0","0",,"227195",,,"167814","2.92",,,
"30083","Transportation District Commission of Hampton Roads, dba: Hampton Roads Transit","Full Reporter","Independent Public Agency or Authority of Transit Service","2023","Hampton","VA","349","LR","Light Rail","DO","5","90892","Virginia Beach--Norfolk, VA","481.67","1451578","438","1150833","Y","Annual Total",,,"328622","328493","129","328927","27450","27429","21",,,"0","328622","328493","129","27450","27429","21","728444",,,"2523415","14.8",,,
"30083","Transportation District Commission of Hampton Roads, dba: Hampton Roads Transit","Full Reporter","Independent Public Agency or Authority of Transit Service","2023","Hampton","VA","349","MB","Bus","DO","225","90892","Virginia Beach--Norfolk, VA","481.67","1451578","438","1150833","Y","Annual Total",,,"9776515","9766038","10477","9803458","775403","770244","5159","0","0","0","0","0",,"0","0",,"5814456",,,"28852135","42.12",,,
"30083","Transportation District Commission of Hampton Roads, dba: Hampton Roads Transit","Full Reporter","Independent Public Agency or Authority of Transit Service","2023","Hampton","VA","349","VP","Vanpool","PT","17","90892","Virginia Beach--Norfolk, VA","481.67","1451578","438","1150833","Y","Annual Total",,,"299375","299375","0","0","6963","6963","0","0","0","0","0","0",,"0","0",,"39165",,,"1796564","0",,,
"30085","Prince George's County, Maryland, dba: Prince George's County Transit/TheBus","Full Reporter","City, County or Local Government Unit or Department of Transportation","2023","Upper Marlboro","MD","96","DR","Demand Response","DO","28","92242","Washington--Arlington, DC--VA--MD","1294.51","5174759","487","967201","","Annual Total",,,"414601","309368","105233","0","44374","31111","13263",,,"0","0","0",,"0","0",,"38242","7379",,"300581","0",,,
"30085","Prince George's County, Maryland, dba: Prince George's County Transit/TheBus","Full Reporter","City, County or Local Government Unit or Department of Transportation","2023","Upper Marlboro","MD","96","MB","Bus","PT","68","92242","Washington--Arlington, DC--VA--MD","1294.51","5174759","487","967201","","Annual Total",,,"3345818","2936362","409456","2992227","273701","245184","28517",,,"0","0","0",,"0","0",,"1762469",,,"12829733","0",,,
"30087","County of Fayette, dba: Fayette Area Coordinated Transportation","Full Reporter","City, County or Local Government Unit or Department of Transportation","2023","Uniontown","PA","27","DR","Demand Response","DO","19","00042","Pennsylvania Non-UZA","0","4196634","812","136606","","Annual Total",,,"869597","729389","140208","0","42095","35501","6594","0","0","0","0","0",,"0","0",,"103909","11131","1294","1250600","0",,,
"30087","County of Fayette, dba: Fayette Area Coordinated Transportation","Full Reporter","City, County or Local Government Unit or Department of Transportation","2023","Uniontown","PA","27","MB","Bus","DO","8","00042","Pennsylvania Non-UZA","0","4196634","812","136606","","Annual Total",,,"485550","457901","27649","490528","26942","25460","1482","0","0","0","0","0",,"0","0",,"77976",,,"771966","0.35",,,
"30088","County Commissioners of Charles County, MD, dba: PGM VanGO","Full Reporter","City, County or Local Government Unit or Department of Transportation","2023","La Plata","MD","32","DR","Demand Response","PT","16","91261","Waldorf, MD","59.35","118601","458","170102","","Annual Total",,,"507351","445192","62159","0","36724","34082","2642",,,"0","0","0",,"0","0",,"49470","24247",,"457114","0",,,
"30088","County Commissioners of Charles County, MD, dba: PGM VanGO","Full Reporter","City, County or Local Government Unit or Department of Transportation","2023","La Plata","MD","32","MB","Bus","PT","16","91261","Waldorf, MD","59.35","118601","458","170102","","Annual Total",,,"1366001","1304011","61990","1356326","69228","66795","2433","0","0","0","0","0",,"0","0",,"492846",,,"3941248","0",,,
"30089","Monongalia County Urban Mass Transit Authority, dba: Mountain Line Transit Authority","Reduced Reporter","Independent Public Agency or Authority of Transit Service","2023","Morgantown","WV","30","DR","Demand Response","DO","6","59275","Morgantown, WV","40.7","77620","293","105822","","Annual Total",,,"0","21952","0","0","0","2957","0",,,"0","0","0",,"0","0",,"6184",,"0","0","0",,,
"30089","Monongalia County Urban Mass Transit Authority, dba: Mountain Line Transit Authority","Reduced Reporter","Independent Public Agency or Authority of Transit Service","2023","Morgantown","WV","30","MB","Bus","DO","24","59275","Morgantown, WV","40.7","77620","293","105822","","Annual Total",,,"0","1544228","0","0","0","72773","0",,,"0","0","0",,"0","0",,"613909",,,"0","0",,,
"30090","Eastern Panhandle Transit Authority","Reduced Reporter","Independent Public Agency or Authority of Transit Service","2023","Martinsburg","WV","27","DR","Demand Response","DO","10","36190","Hagerstown, MD--WV--PA--VA","120.77","197557","121","188469","","Annual Total",,,"0","270739","0","0","0","12608","0",,,"0","0","0",,"0","0",,"28769",,"0","0","0",,,
"30090","Eastern Panhandle Transit Authority","Reduced Reporter","Independent Public Agency or Authority of Transit Service","2023","Martinsburg","WV","27","MB","Bus","DO","17","36190","Hagerstown, MD--WV--PA--VA","120.77","197557","121","188469","","Annual Total",,,"0","362518","0","0","0","20865","0",,,"0","0","0",,"0","0",,"110491",,,"0","0",,,
