"county","srprec","addist","cddist","sddist","bedist","TOTREG","DEMREG","REPREG","AIPREG","GRNREG","LIBREG","NLPREG","REFREG","DCLREG","MSCREG","TOTVOTE","DEMVOTE","REPVOTE","AIPVOTE","GRNVOTE","LIBVOTE","NLPVOTE","REFVOTE","DCLVOTE","MSCVOTE","PRCVOTE","ABSVOTE","ASSDEM01","ASSDEM02","ASSGRN01","ASSIND01","ASSLIB01","ASSREP01","ASSREP02","CNGDEM01","CNGDEM02","CNGREP01","PRSAIP01","PRSDEM01","PRSGRN01","PRSLIB01","PRSPAF01","PRSREP01","PR_14_N","PR_14_Y","PR_15_N","PR_15_Y","PR_16_N","PR_16_Y","PR_17_N","PR_17_Y","PR_18_N","PR_18_Y","PR_19_N","PR_19_Y","PR_20_N","PR_20_Y","PR_21_N","PR_21_Y","PR_22_N","PR_22_Y","PR_23_N","PR_23_Y","PR_24_N","PR_24_Y","PR_25_N","PR_25_Y","SENAIP01","SENDEM01","SENDEM02","SENLIB01","SENREP01"
"19","2630001A","57","39","32","3","16","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","2","0","7","0","6","0","11","0","0","0","2","7","4","5","5","4","7","5","6","5","6","7","4","5","6","8","3","6","5","8","3","5","6","5","6","0","0","0","0","0"
"19","2630001B","57","39","32","3","241","0","0","0","0","0","0","0","0","0","203","0","0","0","0","0","0","0","0","0","0","0","72","0","0","0","0","110","0","84","0","105","1","108","0","1","0","88","134","56","131","60","135","56","117","73","136","54","117","71","89","99","145","45","59","129","131","54","90","94","129","53","0","0","0","0","0"
"19","2630002B","57","39","32","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19","2630016A","57","39","32","3","2099","0","0","0","0","0","0","0","0","0","1647","0","0","0","0","0","0","0","0","0","0","0","848","0","0","0","0","585","0","906","0","614","5","1036","4","12","7","540","776","729","817","736","910","623","705","818","928","619","757","753","855","631","924","583","638","891","924","586","601","904","858","607","0","0","0","0","0"
"19","2630028A","57","39","32","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19","2630049A","57","39","32","3","2447","0","0","0","0","0","0","0","0","0","2048","0","0","0","0","0","0","0","0","0","0","0","887","0","0","0","0","913","0","1010","0","897","6","1167","6","14","10","796","1095","825","1157","789","1231","689","1013","906","1237","710","1022","886","1033","868","1311","613","711","1203","1276","655","806","1103","1157","720","0","0","0","0","0"
"19","2630061A","57","39","32","3","1153","0","0","0","0","0","0","0","0","0","842","0","0","0","0","0","0","0","0","0","0","0","537","0","0","0","0","209","0","557","0","215","3","584","1","7","12","220","355","423","380","411","399","378","300","489","417","368","356","413","484","285","415","364","361","430","431","353","293","474","393","368","0","0","0","0","0"
"19","2630063A","57","39","32","3","2369","0","0","0","0","0","0","0","0","0","1811","0","0","0","0","0","0","0","0","0","0","0","1039","0","0","0","0","562","0","1123","0","577","10","1181","9","11","12","549","837","849","892","820","1006","689","782","918","1004","707","807","882","944","731","993","697","748","972","1025","676","635","1056","982","692","0","0","0","0","0"
"19","2630064A","57","39","32","3","2295","0","0","0","0","0","0","0","0","0","1728","0","0","0","0","0","0","0","0","0","0","0","970","0","0","0","0","596","0","1034","0","585","7","1121","8","21","11","518","814","796","870","779","981","641","740","885","949","689","816","785","904","701","1001","624","650","988","987","649","663","955","957","640","0","0","0","0","0"
"19","2630084A","57","39","32","3","1680","0","0","0","0","0","0","0","0","0","1376","0","0","0","0","0","0","0","0","0","0","0","598","0","0","0","0","585","0","644","0","623","4","821","5","7","5","507","709","549","762","519","864","410","700","559","832","432","713","540","620","617","864","406","443","834","836","429","550","695","776","447","0","0","0","0","0"
"19","2630088A","57","39","32","3","2600","0","0","0","0","0","0","0","0","0","2084","0","0","0","0","0","0","0","0","0","0","0","1062","0","0","0","0","766","0","1155","0","747","9","1288","11","18","10","708","998","913","1077","875","1160","759","898","1038","1180","768","953","942","1059","827","1192","722","807","1138","1216","701","780","1111","1091","781","0","0","0","0","0"
"19","2630097A","57","39","32","3","2207","0","0","0","0","0","0","0","0","0","1668","0","0","0","0","0","0","0","0","0","0","0","981","0","0","0","0","520","0","1086","0","466","14","1107","6","6","8","500","676","885","755","821","841","723","643","930","887","696","697","840","899","629","846","706","709","860","876","690","605","930","848","674","0","0","0","0","0"
"19","2630142A","57","39","32","3","2870","0","0","0","0","0","0","0","0","0","2382","0","0","0","0","0","0","0","0","0","0","0","1130","0","0","0","0","938","0","1227","0","968","6","1416","4","12","4","879","1241","970","1268","978","1371","842","1142","1092","1427","830","1229","975","1188","984","1455","760","874","1349","1394","813","921","1285","1276","885","0","0","0","0","0"
"19","2630159A","57","39","32","3","2841","0","0","0","0","0","0","0","0","0","2390","0","0","0","0","0","0","0","0","0","0","0","1151","0","0","0","0","956","0","1261","0","941","4","1433","6","13","1","885","1229","967","1285","966","1337","874","1170","1060","1387","868","1235","955","1150","1034","1469","753","908","1332","1518","712","965","1234","1303","863","0","0","0","0","0"
"19","2630172A","57","39","32","3","1755","0","0","0","0","0","0","0","0","0","1337","0","0","0","0","0","0","0","0","0","0","0","588","0","0","0","0","555","0","629","0","579","1","766","5","7","3","513","655","529","658","567","755","454","642","570","803","416","613","573","608","566","758","439","438","764","772","421","463","721","693","463","0","0","0","0","0"
"19","2630172E","57","39","32","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19","2630190A","57","39","32","3","2278","0","0","0","0","0","0","0","0","0","1899","0","0","0","0","0","0","0","0","0","0","0","1014","0","0","0","0","696","0","1099","0","689","6","1180","4","11","14","640","896","880","1028","794","1007","790","814","984","1076","748","917","879","1031","741","1176","618","743","1073","1142","654","732","1036","1055","717","0","0","0","0","0"
"19","2630199A","57","39","32","3","2642","0","0","0","0","0","0","0","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","968","0","0","0","0","976","0","1058","0","974","6","1263","3","16","11","855","1231","831","1298","808","1335","733","1087","983","1357","731","1172","886","1116","913","1484","578","782","1285","1340","733","938","1116","1255","760","0","0","0","0","0"
"19","2630206A","57","39","32","3","2353","0","0","0","0","0","0","0","0","0","1749","0","0","0","0","0","0","0","0","0","0","0","1050","0","0","0","0","542","0","1132","0","514","9","1176","10","11","13","502","717","922","760","909","877","753","688","962","930","734","706","914","981","641","813","838","718","936","993","678","621","993","922","695","0","0","0","0","0"
"19","2650002A","63","38","32","3","2606","0","0","0","0","0","0","0","0","0","1859","0","0","0","0","0","0","0","0","0","0","0","694","841","0","0","0","0","0","1234","292","0","9","1297","10","12","15","487","707","999","689","1055","811","903","587","1154","876","870","709","997","1007","705","728","990","797","939","865","851","677","1015","860","818","0","0","0","0","0"
"19","2650004A","63","38","32","3","1189","0","0","0","0","0","0","0","0","0","873","0","0","0","0","0","0","0","0","0","0","0","348","372","0","0","0","0","0","566","153","0","4","603","4","11","8","233","329","488","341","496","402","417","290","552","439","400","339","477","513","306","367","463","396","440","449","381","312","490","399","409","0","0","0","0","0"
"19","2650005A","63","38","32","3","2046","0","0","0","0","0","0","0","0","0","1490","0","0","0","0","0","0","0","0","0","0","0","579","731","0","0","0","0","0","1102","210","0","8","1096","6","13","8","331","539","856","503","916","589","826","420","992","639","784","575","819","799","595","547","855","712","703","659","746","657","730","663","706","0","0","0","0","0"
"19","2700007C","62","43","35","3","15","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","2","0","3","0","2","0","4","0","0","0","4","2","3","2","3","1","4","1","4","3","3","1","3","3","2","1","4","3","1","2","3","2","3","2","3","0","4","0","0","0"
"19","2700011A","62","43","35","3","863","0","0","0","0","0","0","0","0","0","782","0","0","0","0","0","0","0","0","0","0","0","532","0","0","0","0","171","0","523","0","205","0","620","3","4","0","148","361","365","307","434","372","361","231","516","332","410","370","349","526","188","416","314","339","396","455","262","284","445","343","374","147","539","0","0","0"
"19","2700013A","62","43","35","3","1553","0","0","0","0","0","0","0","0","0","1150","0","0","0","0","0","0","0","0","0","0","0","872","0","0","0","0","171","0","875","0","217","7","920","5","9","10","186","327","723","359","726","318","747","193","878","369","706","342","713","759","293","323","749","458","614","517","555","239","815","471","590","236","804","0","0","0"
"19","2700017A","62","43","35","3","2202","0","0","0","0","0","0","0","0","0","1621","0","0","0","0","0","0","0","0","0","0","0","1115","0","0","0","0","339","0","1043","0","466","10","1182","10","12","8","370","588","899","602","926","621","886","374","1138","653","873","576","903","1003","488","606","912","680","835","746","759","455","1028","762","696","450","968","0","0","0"
"19","2700018A","62","43","35","3","2836","0","0","0","0","0","0","0","0","0","2203","0","0","0","0","0","0","0","0","0","0","0","1498","0","0","0","0","499","0","1415","0","664","5","1604","13","16","8","509","890","1180","946","1166","962","1121","643","1467","986","1126","1007","1068","1403","659","982","1123","890","1210","1143","960","737","1319","1069","983","571","1391","0","0","0"
"19","2700019B","62","43","35","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19","2700023C","62","43","35","3","87","0","0","0","0","0","0","0","0","0","66","0","0","0","0","0","0","0","0","0","0","0","47","0","0","0","0","9","0","47","0","14","1","50","0","1","2","9","20","42","12","52","20","44","9","55","21","44","21","41","44","18","19","40","27","36","28","36","27","38","25","37","12","46","0","0","0"
"19","2700024A","62","43","35","3","354","0","0","0","0","0","0","0","0","0","243","0","0","0","0","0","0","0","0","0","0","0","182","0","0","0","0","42","0","177","0","59","1","189","3","1","1","47","68","164","74","164","82","145","56","178","95","140","100","134","160","72","75","158","104","128","133","105","63","168","122","107","47","175","0","0","0"
"19","2700024B","62","43","35","3","185","0","0","0","0","0","0","0","0","0","128","0","0","0","0","0","0","0","0","0","0","0","102","0","0","0","0","18","0","94","0","31","0","105","0","1","1","19","38","83","41","82","54","66","39","84","52","72","53","68","87","32","52","69","54","68","57","69","48","74","70","49","28","86","0","0","0"
"19","2700028B","62","43","35","3","2449","0","0","0","0","0","0","0","0","0","1718","0","0","0","0","0","0","0","0","0","0","0","1297","0","0","0","0","271","0","1249","0","396","10","1360","7","16","9","275","539","1029","554","1069","570","1031","288","1334","583","1035","562","1018","1097","485","544","1071","743","878","805","809","472","1100","723","845","366","1204","0","0","0"
"19","2700030A","62","43","35","3","1975","0","0","0","0","0","0","0","0","0","1385","0","0","0","0","0","0","0","0","0","0","0","1028","0","0","0","0","224","0","1018","0","292","12","1064","14","9","11","233","427","838","429","892","446","847","250","1065","464","840","435","824","892","386","396","907","610","698","599","699","353","918","589","676","326","904","0","0","0"
"19","2700033B","62","43","35","3","5","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","1","0","2","0","0","0","0","2","0","2","0","1","1","0","2","0","2","1","1","2","0","2","0","1","1","1","1","1","1","0","2","1","1","0","0","0"
"19","2700035A","62","43","35","3","2389","0","0","0","0","0","0","0","0","0","1752","0","0","0","0","0","0","0","0","0","0","0","1315","0","0","0","0","292","0","1257","0","416","9","1389","7","9","7","307","538","1097","579","1095","636","1020","392","1279","663","1002","583","1042","1135","492","607","1051","803","856","801","844","495","1133","801","819","391","1198","0","0","0"
"19","2700039B","62","43","35","3","2186","0","0","0","0","0","0","0","0","0","1935","0","0","0","0","0","0","0","0","0","0","0","1098","0","0","0","0","671","0","1040","0","796","7","1222","12","37","3","621","1053","771","1100","768","1105","727","819","1047","1091","777","1098","722","1174","620","1226","613","738","1111","1352","482","922","894","1091","723","639","1070","0","0","0"
"19","2700042A","62","43","35","3","2329","0","0","0","0","0","0","0","0","0","1621","0","0","0","0","0","0","0","0","0","0","0","1204","0","0","0","0","270","0","1172","0","364","11","1269","5","7","6","295","503","965","508","1017","570","927","361","1158","593","933","581","912","1001","486","527","991","648","867","721","782","441","1048","721","763","330","1122","0","0","0"
"19","2700044A","62","43","35","3","2412","0","0","0","0","0","0","0","0","0","1741","0","0","0","0","0","0","0","0","0","0","0","1265","0","0","0","0","331","0","1205","0","444","6","1331","19","10","11","333","616","1004","704","947","705","936","431","1222","739","909","625","998","1106","507","678","969","734","923","858","783","526","1084","841","780","433","1125","0","0","0"
"19","2700046A","62","43","35","3","2092","0","0","0","0","0","0","0","0","0","1482","0","0","0","0","0","0","0","0","0","0","0","1150","0","0","0","0","212","0","1076","0","337","10","1195","7","6","8","233","473","903","516","892","511","890","314","1096","558","854","560","812","932","451","583","826","663","739","654","740","462","910","674","699","307","1034","0","0","0"
