CASE_ID,ACCIDENT_YEAR,PROC_DATE,JURIS,COLLISION_DATE,COLLISION_TIME,OFFICER_ID,REPORTING_DISTRICT,DAY_OF_WEEK,CHP_SHIFT,POPULATION,CNTY_CITY_LOC,SPECIAL_COND,BEAT_TYPE,CHP_BEAT_TYPE,CITY_DIVISION_LAPD,CHP_BEAT_CLASS,BEAT_NUMBER,PRIMARY_RD,SECONDARY_RD,DISTANCE,DIRECTION,INTERSECTION,WEATHER_1,WEATHER_2,STATE_HWY_IND,CALTRANS_COUNTY,CALTRANS_DISTRICT,STATE_ROUTE,ROUTE_SUFFIX,POSTMILE_PREFIX,POSTMILE,LOCATION_TYPE,RAMP_INTERSECTION,SIDE_OF_HWY,TOW_AWAY,COLLISION_SEVERITY,NUMBER_KILLED,NUMBER_INJURED,PARTY_COUNT,PRIMARY_COLL_FACTOR,PCF_CODE_OF_VIOL,PCF_VIOL_CATEGORY,PCF_VIOLATION,PCF_VIOL_SUBSECTION,HIT_AND_RUN,TYPE_OF_COLLISION,MVIW,PED_ACTION,ROAD_SURFACE,ROAD_COND_1,ROAD_COND_2,LIGHTING,CONTROL_DEVICE,CHP_ROAD_TYPE,PEDESTRIAN_ACCIDENT,BICYCLE_ACCIDENT,MOTORCYCLE_ACCIDENT,TRUCK_ACCIDENT,NOT_PRIVATE_PROPERTY,ALCOHOL_INVOLVED,STWD_VEHTYPE_AT_FAULT,CHP_VEHTYPE_AT_FAULT,COUNT_SEVERE_INJ,COUNT_VISIBLE_INJ,COUNT_COMPLAINT_PAIN,COUNT_PED_KILLED,COUNT_PED_INJURED,COUNT_BICYCLIST_KILLED,COUNT_BICYCLIST_INJURED,COUNT_MC_KILLED,COUNT_MC_INJURED,PRIMARY_RAMP,SECONDARY_RAMP,LATITUDE,LONGITUDE,COUNTY,CITY,POINT_X,POINT_Y
90651974,2018,2018-01-31,9765,2018-01-30,0900,016234,,2,1,9,5600,0,1,3,,1,068,"SR-34 (E. 5TH STREET)","LAS POSAS ROAD",1800.00,E,N,A,-,Y,,,,,,,,,,Y,4,0,1,1,A,-,08,22107,,N,E,I,A,A,H,-,A,D,0,,,,,Y,,A,07,0,0,1,0,0,0,0,0,0,"- ","- ",34.196239471435547,-119.06374359130859,VENTURA,UNINCORPORATED,,
90651993,2018,2018-01-31,9770,2018-01-24,0800,017973,,3,1,9,5600,0,1,3,,1,044,"SR-126 W/B (EAST TELEGRAPH ROAD)","HOPPER CANYON ROAD",1584.00,E,N,A,-,Y,,,126,,,,,,W,N,4,0,1,2,A,-,03,22350,,N,C,C,A,A,H,-,A,A,0,,,,,Y,,D,22,0,0,1,0,0,0,0,0,0,"- ","- ",34.400928497314453,-118.82563781738281,VENTURA,UNINCORPORATED,-118.82563781738281,34.400856018066406
90652290,2018,2018-01-31,9770,2018-01-26,0935,018572,,5,1,4,5690,0,1,3,,2,085,"SR-23 S/B TO TIERRA REJADA ROAD","TIERRA REJADA ROAD",30.00,N,N,A,-,Y,,,23,,,,R,,S,N,4,0,2,2,A,-,03,22350,,N,C,C,A,A,H,-,A,A,0,,,,,Y,,A,01,0,0,2,0,0,0,0,0,0,"- ","- ",34.267299652099609,-118.85006713867188,VENTURA,MOORPARK,-118.85006713867188,34.267299652099609
90652338,2018,2018-01-31,9770,2018-01-26,0820,018572,,5,1,9,5600,0,2,4,,2,079,"KANAN ROAD E/B","HOLLYTREE DRIVE",400.00,E,N,A,-,N,,,,,,,,,,N,3,0,1,1,C,-,18,,,N,F,A,A,A,H,-,A,D,0,,Y,,,Y,,-,"- ",0,1,0,0,0,0,1,0,0,"- ","- ",34.181259155273438,-118.76777648925781,VENTURA,UNINCORPORATED,-118.76789855957031,34.181270599365234
90652670,2018,2018-02-01,9765,2018-01-12,1740,019827,,5,2,9,5600,0,1,3,,1,012,SR-1,"A LEASE CANYON ROAD",1056.00,N,N,A,-,Y,,,1,,,,,,,N,2,0,1,2,A,-,08,22107,,F,H,G,A,A,H,-,D,D,0,,Y,,,Y,Y,A,01,1,0,0,0,0,0,1,0,0,"- ","- ",34.31890869140625,-119.36846923828125,VENTURA,UNINCORPORATED,-119.36845397949219,34.318935394287109
90652673,2018,2018-02-01,9765,2018-01-29,1555,016420,,1,2,6,5608,0,1,2,,2,301,"US-101 S/B FROM TELEPHONE ROAD","TELEPHONE ROAD",900.00,S,N,A,-,Y,,,101,,,,R,,S,Y,4,0,1,2,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",34.260898590087891,-119.22840118408203,VENTURA,VENTURA,-119.22840118408203,34.260898590087891
90652698,2018,2018-02-01,9770,2018-01-27,0200,020238,,6,3,4,5690,0,1,3,,2,080,"SR-118(W/B) TO SR-118(LOS ANGELES AVE.)","SR-118 (LOS ANGELES AVENUE)",100.00,N,N,A,-,Y,,,118,,,,R,,,Y,2,0,1,1,C,-,18,,,N,E,I,A,A,H,-,C,D,0,,,,,Y,,-,"- ",1,0,0,0,0,0,0,0,0,"- ","- ",34.282619476318359,-118.86376953125,VENTURA,MOORPARK,-118.86376953125,34.282619476318359
90652717,2018,2018-02-01,9765,2018-01-31,0748,016727,,3,1,9,5600,0,1,2,,2,501,"US-101 S/B","ROSE AVENUE",2640.00,S,N,A,-,Y,,,,,,,,,,Y,4,0,2,3,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,A,01,0,0,2,0,0,0,0,0,0,"- ","- ",34.223381042480469,-119.15090179443359,VENTURA,UNINCORPORATED,,
90652737,2018,2018-02-01,9765,2018-01-08,1019,014535,,1,1,6,5608,0,1,3,,2,030,"SR-126 E/B","KIMBALL RD.",1343.00,W,N,B,-,Y,,,126,,,,,,E,Y,4,0,1,1,C,-,18,,,N,E,I,A,B,H,-,A,D,0,,,,,Y,,-,"- ",0,0,1,0,0,0,0,0,0,"- ","- ",34.273918151855469,-119.19535064697266,VENTURA,VENTURA,-119.19535827636719,34.273983001708984
90652829,2018,2018-02-01,9765,2018-01-23,1610,016592,,2,2,9,5600,0,3,5,,2,006,"HUENEME ROAD","ARNOLD RD",0.00,,Y,A,-,N,,,,,,,,,,Y,2,0,1,2,A,-,09,21802,A,N,D,C,A,A,H,-,A,A,0,,,Y,,Y,,A,01,1,0,0,0,0,0,0,0,1,"- ","- ",34.147251129150391,-119.15345001220703,VENTURA,UNINCORPORATED,-119.15339660644531,34.147281646728516
90652901,2018,2018-02-01,9770,2018-01-24,1455,017409,,3,2,9,5600,0,2,4,,2,079,"HOLLYTREE DRIVE","DOUBLETREE ROAD",635.00,W,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,11,21950,B,N,G,B,D,A,H,-,A,D,0,Y,,,,Y,,N,60,0,1,0,0,1,0,0,0,0,"- ","- ",34.182380676269531,-118.76702117919922,VENTURA,UNINCORPORATED,-118.76738739013672,34.182392120361328
90652991,2018,2018-02-01,9770,2018-01-30,1525,019849,,2,2,6,5609,0,1,3,,2,081,"SR-118 E/B (RONALD REAGAN FREEWAY)","COLLINS DRIVE",1584.00,W,N,A,-,Y,,,,,,,,,,Y,4,0,1,3,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,A,07,0,0,1,0,0,0,0,0,0,"- ","- ",34.293281555175781,-118.84490966796875,VENTURA,"SIMI VALLEY",-118.84812164306641,34.293075561523438
90653142,2018,2018-02-01,9770,2018-01-31,0855,016383,,3,1,6,5607,0,1,2,,2,075,"US-101 S/B (VENTURA FREEWAY)","CONEJO SCHOOL ROAD",100.00,S,N,A,-,Y,,,101,,,,,,S,Y,4,0,1,3,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,D,22,0,0,1,0,0,0,0,0,0,"- ","- ",34.170810699462891,-118.84541320800781,VENTURA,"THOUSAND OAKS",-118.84535217285156,34.1708984375
90653221,2018,2018-02-01,9765,2018-01-31,1245,013206,,3,1,9,5600,0,1,3,,1,044,SR-150,"OSBORN ROAD",600.00,E,N,A,-,Y,,,150,,,,,,,N,4,0,1,2,A,-,03,22350,,N,C,C,A,A,D,-,A,A,0,,,,,Y,,A,07,0,0,1,0,0,0,0,0,0,"- ","- ",34.429008483886719,-119.11676788330078,VENTURA,UNINCORPORATED,-119.11676788330078,34.42901611328125
90653397,2018,2018-02-01,9770,2018-01-27,1810,019276,,6,2,6,5609,0,1,3,,2,081,"SR-118 E/B (RONALD REAGAN FREEWAY)","LANDFILL ACCESS ROAD",700.00,E,N,A,-,Y,,,118,,,,,,E,Y,3,0,1,1,A,-,08,22107,,N,E,I,A,A,H,-,D,D,0,,,,,Y,,A,07,0,1,0,0,0,0,0,0,0,"- ","- ",34.286090850830078,-118.7977294921875,VENTURA,"SIMI VALLEY",-118.79768371582031,34.286182403564453
90653420,2018,2018-02-01,9770,2018-01-24,1933,021738,,3,2,9,5600,0,1,3,,1,046,"SR-126 W/B (EAST TELEGRAPH ROAD)","CENTER STREET",7920.00,E,N,A,-,Y,,,126,,,,,,W,Y,3,0,1,2,A,-,03,22350,,N,C,C,A,A,H,-,D,D,0,,,,,Y,,A,01,0,1,0,0,0,0,0,0,0,"- ","- ",34.406021118164062,-118.7476806640625,VENTURA,UNINCORPORATED,-118.74768829345703,34.405921936035156
90653745,2018,2018-02-02,9765,2018-01-30,1725,016420,,2,2,6,5608,0,1,2,,2,301,"US-101 S/B","JOHNSON DRIVE",245.00,N,N,A,-,Y,,,101,,,,,,S,Y,4,0,1,1,A,-,08,22107,,N,E,I,A,A,H,-,B,D,0,,,,,Y,,D,22,0,0,1,0,0,0,0,0,0,"- ","- ",34.243961334228516,-119.19383239746094,VENTURA,VENTURA,-119.19386291503906,34.243869781494141
90655685,2018,2018-02-06,9770,2018-01-27,1435,021909,,6,2,9,5600,0,1,3,,1,052,"SR-118 W/B (LOS ANGELES AVENUE)","BALCOM CANYON ROAD",1400.00,E,N,A,-,Y,,,118,,,,,,W,Y,3,0,2,2,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,D,22,0,2,0,0,0,0,0,0,0,"- ","- ",34.269428253173828,-118.95105743408203,VENTURA,UNINCORPORATED,-118.95107269287109,34.26953125
90655740,2018,2018-02-06,9770,2018-01-31,1603,019849,,3,2,6,5609,0,1,3,,2,083,"SR-118 E/B (RONALD REAGAN FREEWAY)","ERRINGER ROAD",528.00,W,N,A,-,Y,,,118,,,,,,E,Y,4,0,2,2,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,D,22,0,0,2,0,0,0,0,0,0,"- ","- ",34.282241821289062,-118.76676940917969,VENTURA,"SIMI VALLEY",-118.76676940917969,34.282131195068359
90657141,2018,2018-02-07,9765,2018-01-25,1619,020691,,4,2,9,5600,0,3,5,,2,002,"WOODLAND AVENUE",SR-33,10.00,W,N,B,-,N,,,,,,,,,,N,3,0,1,2,A,-,09,21453,B,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,A,07,0,1,0,0,0,0,1,0,0,"- ","- ",34.422191619873047,-119.29019165039062,VENTURA,UNINCORPORATED,-119.29014587402344,34.422279357910156
90657640,2018,2018-02-08,9765,2018-01-23,0640,014823,,2,1,9,5600,0,1,3,,1,055,"SR-118 (LOS ANGELES AVE.)","ROSE AVENUE",1056.00,E,N,A,-,Y,,,118,,,,,,,Y,3,0,1,2,A,-,08,22107,,N,D,C,A,A,H,-,A,D,0,,,,,Y,,A,01,0,1,0,0,0,0,0,0,0,"- ","- ",34.266040802001953,-119.12383270263672,VENTURA,UNINCORPORATED,-119.12380218505859,34.266078948974609
90659830,2018,2018-02-12,9765,2018-01-31,0755,015117,,3,1,6,5604,1,4,S,,2,901,"COMMERCIAL AVENUE","WOOLEY ROAD",200.00,N,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,06,21755,,N,B,C,A,A,H,-,A,A,0,,,,,Y,,D,22,0,0,1,0,0,0,0,0,0,"- ","- ",34.18994140625,-119.17195129394531,VENTURA,OXNARD,-119.17108154296875,34.190517425537109
90697058,2018,2018-04-02,9765,2018-01-17,1404,015117,,3,2,9,5600,0,1,3,,2,060,"STURGIS ROAD","DEL NORTE BOULEVARD",528.00,E,N,A,-,N,,,,,,,,,,Y,1,1,0,1,A,-,08,22107,,N,E,I,A,A,H,-,A,D,0,,,,,Y,,A,01,0,0,0,0,0,0,0,0,0,"- ","- ",34.201908111572266,-119.1246337890625,VENTURA,UNINCORPORATED,-119.12569427490234,34.20184326171875
90766786,2018,2018-07-11,9770,2018-01-24,1631,017973,,3,2,9,5600,0,1,3,,1,045,"SR-126 E/B (EAST TELEGRAPH ROAD)","CENTER STREET",6864.00,E,N,A,-,Y,,,126,,,,,,E,Y,1,2,2,3,A,-,03,22350,,N,A,C,A,A,H,-,A,D,0,,,,,Y,,D,22,1,0,1,0,0,0,0,0,0,"- ","- ",34.406818389892578,-118.75701141357422,VENTURA,UNINCORPORATED,-118.75701141357422,34.406784057617188
90787677,2018,2018-08-09,9770,2018-01-08,1605,019276,,1,2,9,5600,0,1,3,,1,045,"SR-126 E/B (EAST TELEGRAPH ROAD)","SHARPS RANCH ROAD (PRIVATE)",622.00,E,N,B,C,Y,,,126,,,,,,E,Y,1,1,2,5,A,-,08,22107,,N,A,C,A,B,H,-,A,D,0,,,,Y,Y,,A,01,0,0,2,0,0,0,0,0,0,"- ","- ",34.409561157226562,-118.72548675537109,VENTURA,UNINCORPORATED,-118.72548675537109,34.409572601318359
